chr,block1.end.pos,block2.start.pos,breakpoint.pos,Selected.420
3,8926358,8926598,8926478,Yes
3,8927220,8927334,8927277,No
3,8924254,8930592,8927423,No
3,8927702,8928408,8928055,No
3,8927866,8928408,8928137,Yes
3,8928450,8928766,8928608,No
3,8928417,8929017,8928717,No
3,8929042,8929611,8929326,No
3,8930321,8931245,8930783,No
3,8931939,8932553,8932246,Yes
3,8929042,8942573,8935808,No
3,8943213,8945234,8944224,No
3,8943213,8946267,8944740,Yes
3,8945699,8945768,8945734,No
3,8946101,8948102,8947102,No
3,8947146,8947588,8947367,No
3,8949375,8949524,8949450,No
3,8951102,8951535,8951318,No
3,8953457,8955460,8954458,Yes
3,8956971,8957082,8957026,Yes
3,8959780,8960172,8959976,No
3,8959830,8960780,8960305,Yes
3,8960548,8960780,8960664,Yes
3,8960780,8960959,8960870,Yes
3,8966096,8967126,8966611,Yes
3,8966525,8967184,8966854,Yes
3,8970664,8972851,8971758,Yes
3,8967990,8976180,8972085,Yes
3,8972851,8973374,8973112,No
3,8979876,8980123,8980000,No
3,8979898,8981001,8980450,Yes
3,8994573,8994944,8994758,No
3,8996712,8997088,8996900,No
3,9003616,9009482,9006549,No
3,9008268,9010421,9009344,No
3,9009613,9010086,9009850,No
3,9018207,9018842,9018524,Yes
3,9026878,9030044,9028461,No
3,9030445,9030723,9030584,No
3,9031497,9033624,9032560,No
3,9035785,9035798,9035792,Yes
3,9036664,9038311,9037488,No
3,9038046,9038828,9038437,Yes
3,9038878,9039554,9039216,No
3,9038878,9039750,9039314,Yes
3,9037231,9041963,9039597,No
3,9036014,9046765,9041390,Yes
3,9041872,9042792,9042332,Yes
3,9043067,9043146,9043106,No
3,9043978,9045730,9044854,No
3,9048859,9049635,9049247,No
3,9050481,9050723,9050602,No
3,9051326,9052541,9051934,No
3,9052902,9053409,9053156,No
3,9053874,9054752,9054313,No
3,9055031,9055294,9055162,No
3,9054752,9057744,9056248,No
3,9055468,9060142,9057805,Yes
3,9057867,9059479,9058673,No
3,9058825,9059479,9059152,No
3,9058187,9060142,9059164,No
3,9059801,9060848,9060324,Yes
3,9064585,9065011,9064798,No
3,9070013,9071062,9070538,No
3,9094145,9096852,9095498,No
3,9124941,9125284,9125112,No
3,9129458,9129511,9129484,Yes
3,9132483,9133195,9132839,No
3,9133814,9133998,9133906,Yes
3,9136553,9136695,9136624,No
3,9137435,9137929,9137682,No
3,9161032,9161064,9161048,No
3,9164269,9164296,9164282,No
3,9171802,9173910,9172856,No
3,9192785,9194291,9193538,No
3,9186694,9200709,9193702,No
3,9196661,9196751,9196706,No
3,9198857,9200316,9199586,No
3,9198662,9200865,9199764,Yes
3,9211564,9213039,9212302,Yes
3,9212289,9213039,9212664,No
3,9216876,9216932,9216904,No
3,9257149,9258556,9257852,No
3,9261410,9262945,9262178,No
3,9268972,9269392,9269182,No
3,9273939,9276835,9275387,No
3,9276835,9277377,9277106,No
3,9279658,9282025,9280842,No
3,9283605,9283699,9283652,No
3,9283518,9283804,9283661,No
3,9283699,9283804,9283752,No
3,9285116,9286067,9285592,Yes
3,9289019,9292199,9290609,No
3,9298021,9302038,9300030,No
3,9300206,9300271,9300238,Yes
3,9301228,9302038,9301633,No
3,9301228,9302294,9301761,No
3,9302342,9302378,9302360,No
3,9304557,9304614,9304586,No
3,9305191,9307171,9306181,No
3,9304849,9307523,9306186,No
3,9307286,9307340,9307313,No
3,9307798,9307881,9307840,No
3,9308296,9311270,9309783,No
3,9308064,9311869,9309966,No
3,9308064,9312227,9310146,No
3,9317133,9320870,9319002,No
3,9327299,9330130,9328714,No
3,9327907,9331406,9329656,No
3,9331768,9338252,9335010,No
3,9335332,9337106,9336219,Yes
3,9337106,9337333,9337220,Yes
3,9339071,9339166,9339118,Yes
3,9339676,9339903,9339790,No
3,9341120,9341159,9341140,Yes
3,9341523,9342740,9342132,No
3,9339993,9353591,9346792,No
3,9359152,9361102,9360127,No
3,9371407,9372342,9371874,No
3,9372007,9372342,9372174,No
3,9371903,9372570,9372236,No
3,9388688,9389197,9388942,No
3,9394201,9398387,9396294,No
3,9396404,9398878,9397641,No
3,9400755,9400915,9400835,No
3,9401529,9401770,9401650,Yes
3,9401529,9405475,9403502,No
3,9409998,9412241,9411120,No
3,9415139,9415919,9415529,No
3,9413170,9419385,9416278,No
3,9415305,9417633,9416469,Yes
3,9415305,9419385,9417345,No
3,9417671,9419533,9418602,No
3,9455287,9458204,9456746,No
3,9458549,9459360,9458954,Yes
3,9462366,9465254,9463810,Yes
3,9462366,9466358,9464362,No
3,9462366,9466647,9464506,No
3,9466120,9466358,9466239,No
3,9459360,9473158,9466259,No
3,9466358,9466967,9466662,No
3,9466967,9467476,9467222,No
3,9467537,9468179,9467858,No
3,9468179,9472642,9470410,No
3,9467949,9473760,9470854,Yes
3,9475283,9477955,9476619,No
3,9465915,9498685,9482300,Yes
3,9485730,9487531,9486630,No
3,9486964,9488603,9487784,No
3,9487603,9488077,9487840,Yes
3,9488115,9489007,9488561,No
3,9488819,9489007,9488913,No
3,9489361,9489814,9489588,Yes
3,9489361,9489814,9489588,No
3,9490350,9493126,9491738,No
3,9493756,9494117,9493936,No
3,9493282,9495116,9494199,No
3,9494761,9494813,9494787,Yes
3,9494642,9496018,9495330,No
3,9495450,9498042,9496746,No
3,9496157,9498042,9497100,No
3,9498685,9498878,9498782,Yes
3,9499185,9499295,9499240,No
3,9499860,9500203,9500032,No
3,9500021,9500885,9500453,Yes
3,9501833,9502055,9501944,No
3,9508658,9510539,9509598,No
3,9510887,9511167,9511027,No
3,9512108,9513254,9512681,No
3,9535620,9540152,9537886,No
3,9566455,9567746,9567100,No
3,9569234,9569429,9569332,No
3,9574386,9574650,9574518,No
3,9587195,9587459,9587327,No
3,9591947,9591982,9591964,No
3,9592263,9594986,9593624,No
3,9605751,9606397,9606074,Yes
3,9605751,9606397,9606074,No
3,9606397,9607227,9606812,Yes
3,9634911,9634956,9634934,Yes
3,9635195,9635839,9635517,No
3,9636032,9636169,9636100,No
3,9637867,9638280,9638074,No
3,9655655,9656672,9656164,No
3,9660101,9660183,9660142,No
3,9666248,9666315,9666282,No
3,9666544,9667161,9666852,No
3,9667395,9669790,9668592,No
3,9675121,9675608,9675364,No
3,9679819,9681132,9680476,Yes
3,9682948,9683911,9683430,No
3,9688667,9688798,9688732,No
3,9690920,9693661,9692290,No
3,9698717,9699192,9698954,No
3,9702177,9702494,9702336,Yes
3,9702177,9703551,9702864,No
3,9706275,9706957,9706616,Yes
3,9706957,9707679,9707318,No
3,9706957,9708851,9707904,No
3,9710237,9710268,9710252,No
3,9710487,9710819,9710653,No
3,9710819,9711587,9711203,No
3,9711233,9711298,9711266,Yes
3,9710819,9712078,9711448,No
3,9713343,9713502,9713422,No
3,9713592,9715631,9714612,No
3,9713965,9716416,9715190,No
3,9717402,9717552,9717477,No
3,9716110,9720270,9718190,Yes
3,9716867,9719521,9718194,No
3,9718105,9718566,9718336,No
3,9718105,9719278,9718692,No
3,9719228,9719521,9719374,Yes
3,9736384,9737226,9736805,No
3,9741033,9741405,9741219,No
3,9742207,9742602,9742404,No
3,9743334,9743662,9743498,No
3,9747277,9760510,9753894,No
3,9755285,9760510,9757898,No
3,9760510,9760895,9760702,No
3,9760895,9761790,9761342,No
3,9761587,9761973,9761780,Yes
3,9762874,9762876,9762875,No
3,9763143,9772256,9767700,No
3,9771562,9773691,9772626,No
3,9779901,9780497,9780199,Yes
3,9782912,9784038,9783475,No
3,9786130,9787944,9787037,No
3,9791136,9792523,9791830,No
3,9802078,9809710,9805894,No
3,9806812,9809912,9808362,No
3,9811974,9812694,9812334,No
3,9812950,9814678,9813814,No
3,9825219,9826196,9825708,No
3,9826714,9827150,9826932,No
3,9827682,9828023,9827852,No
3,9826869,9830517,9828693,No
3,9829837,9830956,9830396,No
3,9830524,9830600,9830562,No
3,9833701,9835667,9834684,No
3,9833701,9838715,9836208,No
3,9835136,9837698,9836417,No
3,9836333,9837698,9837016,No
3,9832264,9843072,9837668,No
3,9838946,9839523,9839234,No
3,9837876,9841462,9839669,No
3,9833701,9846483,9840092,No
3,9841618,9842192,9841905,No
3,9841947,9842192,9842070,No
3,9843072,9843786,9843429,No
3,9838946,9848219,9843582,No
3,9843371,9847527,9845449,Yes
3,9846207,9846483,9846345,No
3,9849605,9854022,9851814,Yes
3,9852764,9853874,9853319,No
3,9863519,9864861,9864190,Yes
3,9875257,9884561,9879909,No
3,9886179,9892674,9889426,No
3,9901568,9902913,9902240,No
3,9902623,9902913,9902768,No
3,9904514,9907229,9905872,Yes
3,9906109,9907229,9906669,No
3,9914644,9915083,9914864,No
3,9919855,9920379,9920117,Yes
3,9920898,9920990,9920944,No
3,9923134,9931877,9927506,Yes
3,9928799,9928941,9928870,No
3,9925281,9933571,9929426,No
3,9926079,9935635,9930857,No
3,9939511,9940341,9939926,No
3,9944211,9947083,9945647,No
3,9951128,9952560,9951844,No
3,9960726,9962277,9961502,No
3,9962277,9966357,9964317,No
3,9962277,9967696,9964986,No
3,9967696,9970023,9968860,Yes
3,9967696,9971356,9969526,No
3,9978581,9978958,9978770,No
3,9979947,9980887,9980417,No
3,9982398,9982758,9982578,No
3,9983584,9986649,9985116,Yes
3,10001615,10002328,10001972,No
3,10009606,10009713,10009660,No
3,10013820,10015085,10014452,Yes
3,10017286,10017475,10017380,No
3,10018474,10018505,10018490,No
3,10018891,10019460,10019176,No
3,10019784,10021213,10020498,No
3,10021457,10022330,10021894,No
3,10022330,10032127,10027228,No
3,10021296,10034558,10027927,No
3,10030304,10031283,10030794,No
3,10031330,10032004,10031667,No
3,10031330,10032004,10031667,No
3,10031330,10034558,10032944,Yes
3,10035615,10035920,10035768,No
3,10048379,10048394,10048386,No
3,10050310,10050752,10050531,No
3,10046715,10056195,10051455,No
3,10050310,10054595,10052452,No
3,10059173,10059998,10059586,No
3,10060307,10070029,10065168,No
3,10064487,10065982,10065234,No
3,10079471,10080794,10080132,No
3,10077467,10095157,10086312,No
3,10118510,10122998,10120754,Yes
3,10121358,10122998,10122178,Yes
3,10121295,10127385,10124340,No
3,10121358,10128222,10124790,No
3,10126503,10128222,10127362,Yes
3,10126944,10128222,10127583,Yes
3,10126503,10134499,10130501,Yes
3,10130563,10134499,10132531,Yes
3,10136661,10137806,10137234,No
3,10138264,10138784,10138524,No
3,10139520,10139645,10139582,No
3,10140488,10140492,10140490,No
3,10140492,10140705,10140598,No
3,10141890,10142008,10141949,No
3,10142759,10143738,10143248,No
3,10143420,10144285,10143852,No
3,10144141,10144806,10144474,No
3,10144775,10144919,10144847,No
3,10145379,10146182,10145780,Yes
3,10147301,10148144,10147722,No
3,10160017,10160037,10160027,No
3,10160331,10160345,10160338,No
3,10166281,10166632,10166456,No
3,10170000,10172636,10171318,No
3,10170917,10172913,10171915,No
3,10171614,10172371,10171992,No
3,10172636,10172913,10172774,No
3,10175827,10177271,10176549,No
3,10179357,10180072,10179714,No
3,10180705,10188485,10184595,No
3,10189392,10189437,10189414,No
3,10190276,10190589,10190432,Yes
3,10197139,10199513,10198326,No
3,10205121,10205164,10205142,No
3,10212521,10213486,10213004,No
3,10212726,10213486,10213106,No
3,10212521,10216886,10214704,No
3,10212726,10217326,10215026,No
3,10214125,10216601,10215363,No
3,10214514,10222952,10218733,No
3,10220292,10220357,10220324,No
3,10220735,10221138,10220936,No
3,10238531,10241220,10239876,No
3,10244192,10249734,10246963,No
3,10286656,10287110,10286883,No
3,10299413,10300173,10299793,No
3,10300710,10301218,10300964,No
3,10302725,10303768,10303246,Yes
3,10303960,10304623,10304292,No
3,10304686,10307191,10305938,No
3,10304623,10308099,10306361,No
3,10311238,10312002,10311620,Yes
3,10311238,10312938,10312088,No
3,10315691,10315877,10315784,Yes
3,10318254,10318896,10318575,No
3,10321522,10327259,10324390,No
3,10328959,10329045,10329002,No
3,10334820,10336386,10335603,Yes
3,10334820,10337401,10336110,No
3,10336386,10336923,10336654,Yes
3,10337401,10337535,10337468,No
3,10328417,10347866,10338142,Yes
3,10337851,10338489,10338170,No
3,10338635,10339076,10338856,No
3,10338635,10339076,10338856,No
3,10339642,10349737,10344690,Yes
3,10345994,10346005,10346000,No
3,10349737,10350131,10349934,No
3,10347340,10353044,10350192,No
3,10348595,10352062,10350328,Yes
3,10356503,10356824,10356664,No
3,10356006,10359660,10357833,No
3,10358453,10358741,10358597,Yes
3,10358955,10359660,10359308,No
3,10358741,10360076,10359408,No
3,10360816,10361103,10360960,Yes
3,10361509,10361581,10361545,No
3,10361608,10361673,10361640,No
3,10369342,10371027,10370184,Yes
3,10385050,10385132,10385091,Yes
3,10384766,10387849,10386308,No
3,10385739,10388099,10386919,No
3,10386806,10388500,10387653,No
3,10387849,10388099,10387974,No
3,10403227,10404084,10403656,No
3,10413429,10415922,10414676,No
3,10415922,10416647,10416284,No
3,10419436,10420375,10419906,No
3,10411166,10428912,10420039,Yes
3,10421551,10423050,10422300,No
3,10430249,10431609,10430929,No
3,10432510,10434587,10433548,No
3,10437230,10437443,10437336,No
3,10437635,10439555,10438595,No
3,10444374,10449942,10447158,No
3,10457667,10458409,10458038,No
3,10507784,10509541,10508662,No
3,10514076,10514096,10514086,Yes
3,10515747,10517473,10516610,No
3,10515747,10518222,10516984,No
3,10516164,10518974,10517569,No
3,10518228,10518609,10518418,No
3,10519375,10519737,10519556,No
3,10519552,10519737,10519644,Yes
3,10521631,10523408,10522520,No
3,10539922,10539973,10539948,No
3,10542516,10587258,10564887,No
3,10589382,10590942,10590162,No
3,10590471,10590698,10590584,No
3,10592572,10593378,10592975,No
3,10603766,10610919,10607342,No
3,10606198,10610919,10608558,No
3,10614999,10616931,10615965,No
3,10618296,10618557,10618426,No
3,10619308,10620099,10619704,No
3,10621684,10622336,10622010,No
3,10630322,10632082,10631202,Yes
3,10631935,10632082,10632008,Yes
3,10629472,10636414,10632943,No
3,10647181,10647309,10647245,Yes
3,10651235,10652089,10651662,No
3,10651235,10652089,10651662,No
3,10650634,10653417,10652026,No
3,10651235,10663769,10657502,No
3,10661541,10661881,10661711,No
3,10663842,10665127,10664484,Yes
3,10684619,10686699,10685659,No
3,10688154,10690098,10689126,No
3,10688154,10690140,10689147,No
3,10689895,10690098,10689996,No
3,10689895,10690098,10689996,No
3,10693776,10694107,10693942,No
3,10699535,10699720,10699628,No
3,10701797,10701950,10701874,No
3,10705085,10705214,10705150,No
3,10701698,10709370,10705534,No
3,10705616,10705639,10705628,No
3,10706813,10707517,10707165,No
3,10707606,10710064,10708835,Yes
3,10706813,10711007,10708910,No
3,10711007,10713804,10712406,No
3,10711007,10716738,10713872,No
3,10713861,10714019,10713940,No
3,10715683,10716384,10716034,No
3,10718990,10719044,10719017,No
3,10720818,10720926,10720872,No
3,10724793,10724989,10724891,No
3,10726439,10726742,10726590,No
3,10726742,10726941,10726842,No
3,10727043,10727069,10727056,Yes
3,10730044,10730218,10730131,No
3,10731335,10733710,10732522,No
3,10731335,10737826,10734580,No
3,10735226,10735967,10735596,Yes
3,10735537,10735967,10735752,No
3,10734466,10739224,10736845,No
3,10737455,10737826,10737640,No
3,10737455,10737826,10737640,No
3,10737455,10738583,10738019,No
3,10737826,10738349,10738088,No
3,10738423,10738478,10738450,No
3,10742051,10742318,10742184,No
3,10743326,10744809,10744068,No
3,10743326,10744809,10744068,No
3,10745852,10746595,10746224,Yes
3,10746595,10747239,10746917,No
3,10765814,10765889,10765852,No
3,10767775,10767910,10767842,No
3,10771602,10772509,10772056,No
3,10770221,10774502,10772362,Yes
3,10771602,10774347,10772974,No
3,10781207,10790271,10785739,No
3,10793602,10797569,10795586,No
3,10795988,10796845,10796416,Yes
3,10797569,10802347,10799958,No
3,10799036,10802526,10800781,No
3,10802268,10802271,10802270,No
3,10802218,10802526,10802372,No
3,10806795,10809047,10807921,Yes
3,10824354,10824495,10824424,No
3,10839517,10839987,10839752,No
3,10839987,10840605,10840296,No
3,10840525,10840605,10840565,No
3,10846732,10847537,10847134,No
3,10846732,10847686,10847209,No
3,10848818,10849594,10849206,Yes
3,10856365,10857294,10856830,Yes
3,10859405,10859660,10859532,No
3,10863637,10863665,10863651,No
3,10872315,10872465,10872390,No
3,10878892,10880944,10879918,No
3,10879149,10880944,10880046,No
3,10880598,10880982,10880790,No
3,10880982,10881987,10881484,Yes
3,10881987,10882681,10882334,No
3,10881987,10882990,10882488,Yes
3,10885839,10886226,10886032,No
3,10891901,10893006,10892454,No
3,10894809,10896358,10895584,No
3,10898332,10898338,10898335,No
3,10896358,10908890,10902624,No
3,10897222,10908821,10903022,Yes
3,10915934,10916623,10916278,No
3,10915149,10942442,10928796,No
3,10939011,10939045,10939028,No
3,10939565,10939589,10939577,No
3,10943178,10943806,10943492,No
3,10943731,10943783,10943757,No
3,10942778,10947393,10945086,Yes
3,10944140,10947012,10945576,No
3,10949230,10949969,10949600,Yes
3,10950579,10952335,10951457,No
3,10950579,10952434,10951506,No
3,10950702,10952335,10951518,No
3,10951558,10951884,10951721,No
3,10951558,10951884,10951721,No
3,10951558,10951884,10951721,No
3,10951558,10952335,10951946,No
3,10951558,10952335,10951946,No
3,10951884,10952910,10952397,No
3,10952447,10952521,10952484,Yes
3,10953071,10953322,10953196,No
3,10951884,10956452,10954168,No
3,10954062,10954593,10954328,No
3,10954809,10956136,10955472,No
3,10956303,10960075,10958189,Yes
3,10959065,10959696,10959380,No
3,10957673,10961704,10959688,No
3,10980998,10983142,10982070,No
3,10985735,10987818,10986776,No
3,10987920,10988075,10987998,No
3,10990208,10990783,10990496,No
3,10997322,10997617,10997470,No
3,11002049,11002397,11002223,No
3,11002413,11002619,11002516,No
3,11003132,11004489,11003810,No
3,11004818,11004947,11004882,Yes
3,11003327,11011282,11007304,No
3,11004573,11010533,11007553,No
3,11004977,11010533,11007755,No
3,11005269,11010533,11007901,No
3,11047444,11048471,11047958,No
3,11050585,11050685,11050635,No
3,11051171,11052643,11051907,No
3,11074490,11074505,11074498,No
3,11075571,11082359,11078965,No
3,11077092,11083102,11080097,No
3,11081565,11082359,11081962,No
3,11081565,11082359,11081962,No
3,11082359,11083102,11082730,No
3,11082359,11083154,11082756,No
3,11082359,11085472,11083916,No
3,11087584,11091709,11089646,No
3,11087584,11094309,11090946,No
3,11087101,11096941,11092021,Yes
3,11091709,11094309,11093009,Yes
3,11092381,11094540,11093460,No
3,11094309,11101302,11097806,No
3,11096612,11099983,11098298,Yes
3,11096347,11100332,11098340,Yes
3,11096565,11100136,11098350,No
3,11099986,11100136,11100061,No
3,11100332,11100597,11100464,Yes
3,11100901,11101302,11101102,No
3,11101396,11102632,11102014,No
3,11101824,11102632,11102228,No
3,11103253,11104189,11103721,No
3,11101824,11106228,11104026,No
3,11104932,11105347,11105140,No
3,11104932,11105559,11105246,No
3,11104932,11106714,11105823,Yes
3,11105605,11106087,11105846,No
3,11105718,11106714,11106216,Yes
3,11105993,11107476,11106734,Yes
3,11105372,11108169,11106770,No
3,11106953,11107008,11106980,No
3,11107088,11107167,11107128,No
3,11107117,11107167,11107142,No
3,11105279,11109293,11107286,Yes
3,11106563,11108687,11107625,Yes
3,11109026,11109071,11109048,No
3,11110307,11110913,11110610,Yes
3,11110422,11112470,11111446,No
3,11111341,11112795,11112068,Yes
3,11112047,11112290,11112168,No
3,11113509,11114448,11113978,No
3,11137955,11138360,11138158,Yes
3,11136812,11140638,11138725,No
3,11138389,11139376,11138882,No
3,11138389,11139681,11139035,No
3,11139422,11139534,11139478,No
3,11135257,11146850,11141054,No
3,11141396,11141623,11141510,No
3,11144693,11146307,11145500,No
3,11142740,11148876,11145808,Yes
3,11149753,11150235,11149994,Yes
3,11153118,11154811,11153964,No
3,11156689,11158182,11157436,No
3,11158789,11158846,11158818,No
3,11158716,11161049,11159882,No
